,codigo,nombre,zona,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
141,714,Islas Filipinas,A,293076.0,308972.0,318683.0,302381.0,295661.0,273856.0,230682.0,126811.0,272948.0,357846.0,344394.0,295357.0,288413,334702,308930,336863,310800,284771,215025,136814,297263,361698,367078,302926,321245,346383,377192,291132,336917,315656,230573,142860,301904,386558,378814,305398,351071,367640,354326,372749,350733,326774,256846,153654,335081,427171,394874,320280,370659.0,387075.0,392288,339049,335211,320236,266579,150923,342714,432339,398980,318279,367903,401015,165719,30295,52046,114561,131938,86768,159251,194145,199468,173138,169413,194419,222938,214936,217178,222950,170979,110452,251243,292082,312178,236737,233795,287468,345504,263895,286311,272607,196186,131417,311955,339826,344926,231415,285243.0,322547.0,359983.0,282051.0,319163.0,306200.0,228095.0,140948.0,316720.0,380667.0,373665.0,298886.0,334696.0,377327.0,328913.0,379278.0,332040.0,310098.0,242852.0,145030.0,338202.0,422849.0,389152.0,320871.0,346789,373537,398478,316273,336597,335330,244732,145212,398286
142,716,Francos Rodríguez,A,190507.0,202076.0,209755.0,196913.0,199712.0,194398.0,154824.0,93539.0,185140.0,231368.0,219511.0,192299.0,188339,208891,193586,209057,203130,196142,174284,126481,214592,237930,235484,216002,216810,211690,235113,185773,222113,210625,162495,114433,200840,250452,243438,207055,227442,229581,219398,228266,230576,213033,174636,120271,218761,273082,254984,218394,238071.0,240946.0,243823,214080,227952,215567,178769,116957,223333,273705,255877,214220,235407,247333,104167,19339,38826,87843,102823,75495,129369,143981,148802,132714,126785,139449,156117,149632,157262,154711,123043,90099,180414,209304,215379,172864,169278,192560,221028,181285,200847,185183,140100,103412,212285,238203,239732,180994,209032.0,216604.0,234763.0,195334.0,218166.0,210979.0,168977.0,118201.0,212466.0,228986.0,229187.0,197208.0,228644.0,243467.0,219269.0,250771.0,233277.0,218154.0,174558.0,118842.0,229740.0,288049.0,266115.0,231093.0,243285,251599,261618,215531,231052,218794,166524,110321,231531
143,717,Valdezarza,A,92752.0,95184.0,98147.0,95586.0,98565.0,93364.0,79324.0,51944.0,90890.0,105169.0,100882.0,98695.0,93439,97516,95602,101271,99084,96574,77864,58249,94612,104791,105236,103570,100918,102062,111461,94154,107015,105996,83884,62114,100881,114101,110960,103638,106861,108184,110049,114833,117134,112729,97700,70053,109664,125907,119505,113973,116001.0,115185.0,123346,108933,113195,109964,96327,68366,108313,123723,118179,112618,115861,117757,54197,11270,23561,52251,60440,44246,64083,67614,69440,68181,76023,68566,78887,75628,80147,82580,68387,50983,84595,96917,97761,86668,81257,92255,106210,92713,102082,99278,82269,61890,100391,109688,109544,99956,104861.0,105675.0,116965.0,101492.0,110333.0,109282.0,89529.0,66525.0,102528.0,116744.0,115420.0,105930.0,109793.0,114182.0,108345.0,119630.0,114019.0,108692.0,94237.0,67923.0,108045.0,124672.0,119989.0,113109.0,115803,114876,121382,108503,115463,110366,91118,65709,105866
144,718,Antonio Machado,A,105949.0,105357.0,111408.0,107464.0,109442.0,103392.0,84191.0,54804.0,99848.0,118080.0,113839.0,110852.0,104257,112635,108036,115911,111921,107126,79643,57859,104923,117691,116701,111376,113036,115473,127079,105650,119776,114362,86271,60943,110386,130197,126343,115587,120916,120322,119890,124877,126308,118471,95952,65188,115168,136800,132125,123553,127185.0,127247.0,135450,118178,123037,117494,96730,64027,114987,134840,129099,121229,127253,129419,55051,9851,20549,47997,56065,40574,61788,68701,70144,68454,72890,67975,79545,76959,80933,83655,68527,49980,91175,102920,105020,91155,86236,98723,116971,99210,109569,104154,79820,59269,109071,118254,119971,107413,113958.0,113919.0,128176.0,108297.0,122227.0,118700.0,90853.0,64086.0,111319.0,125895.0,122369.0,112282.0,115654.0,119884.0,112290.0,126454.0,119507.0,112883.0,91360.0,63282.0,113394.0,132890.0,127741.0,120121.0,119427,122376,129335,114055,121419,113801,89566,60488,112773
145,719,Peñagrande,A,160970.0,162154.0,170860.0,162670.0,168869.0,160996.0,141268.0,99055.0,156444.0,180381.0,170736.0,168784.0,159999,169637,165339,174906,170837,166929,139135,106472,164869,183291,178959,175003,173311,171706,189636,165175,182365,178041,147139,110594,167930,198223,189954,176576,184545,182510,187866,191452,195558,188015,165649,120687,177234,210924,200458,190909,198757.0,191563.0,206009,184733,192521,187676,167311,117505,180354,213545,200236,185777,195271,197898,91727,19239,39398,86658,101275,76522,103708,109436,111778,110168,114418,106412,121426,119703,125729,132505,114390,95216,138246,156903,156510,143106,133594,148586,173683,153213,166514,162256,138286,104679,168733,187428,185237,163734,175346.0,177347.0,200956.0,176028.0,191998.0,192522.0,165065.0,131387.0,184358.0,204053.0,196319.0,187700.0,190367.0,199284.0,191882.0,208419.0,201093.0,194902.0,173378.0,127252.0,190734.0,222192.0,209915.0,197776.0,197433,198103,209241,187559,197475,189190,162664,117459,183154
146,720,Avenida de la Ilustración,A,101859.0,106290.0,112805.0,107685.0,109911.0,107196.0,90528.0,58839.0,102120.0,119825.0,118483.0,108669.0,101306,111186,107321,115094,109812,108296,84793,62272,107101,119374,123326,107896,110889,115085,128308,104735,119692,116996,88616,64240,107988,128313,127554,106529,114368,114695,114354,119624,123071,115947,96013,66474,108201,134676,125482,109661,115888.0,115541.0,121301,108246,114788,112896,96885,63795,109346,132997,128036,110819,118747,121357,54639,11190,21927,47063,54690,38611,56172,63228,63360,61602,65306,60843,69710,67201,71842,75138,62399,47854,79861,90460,95564,81488,75620,86728,103713,88023,97721,97430,77605,56424,100166,111820,115451,91772,98504.0,103236.0,119112.0,100821.0,111755.0,112212.0,89532.0,66389.0,106239.0,123357.0,118941.0,104377.0,110734.0,115849.0,109689.0,124116.0,116619.0,109324.0,92487.0,64854.0,108527.0,131117.0,122989.0,109358.0,110262,113663,121197,102955,110650,105361,86435,59279,101776
147,721,Lacoma,A,90898.0,92478.0,97542.0,92567.0,92831.0,91435.0,78878.0,48839.0,88526.0,100034.0,97425.0,95130.0,88821,96919,90850,97781,92924,91753,72359,50779,91355,98339,95464,94034,94076,95669,105083,86386,99187,95878,75661,52633,91011,104743,103325,93850,98299,99234,97859,103050,102134,98249,79943,53065,92876,110759,105758,98129,102850.0,104587.0,111464,95251,98150,95588,82591,52303,92509,109753,104123,96944,103288,104765,46061,8657,18150,40394,45695,31782,48794,51603,52345,51579,56312,51018,59636,57328,60759,63804,52640,38432,69346,77581,77934,68527,64488,74452,87914,75129,81563,79276,62490,44035,82452,88599,89430,78550,82982.0,84908.0,94026.0,78765.0,86951.0,85983.0,66472.0,47480.0,83172.0,91877.0,91869.0,83969.0,87720.0,90669.0,84105.0,94517.0,88706.0,83243.0,68488.0,46506.0,83258.0,96973.0,91215.0,86229.0,86803,87046,92188,78958,85291,81095,65607,43624,80451
148,722,Arroyofresno,A,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2751,7948,9414,10999,11671,6951,12862,15441,14207,12634,14981,16141,7552,1837,4991,9134,9890,6326,10887,11343,11461,10963,11925,11799,13837,13309,14011,14853,12653,8654,16156,17937,18690,16063,15788,18446,21596,17882,20251,20861,16350,10135,21511,22300,22864,19846,22023.0,23129.0,26527.0,22886.0,25915.0,27255.0,21708.0,14073.0,26437.0,29045.0,28130.0,25533.0,27569.0,28937.0,26600.0,30695.0,28851.0,28842.0,23997.0,13826.0,29085.0,33524.0,30736.0,28243.0,29069,30226,31454,27404,29321,30240,25089,13583,30606
149,723,Pitis,A,36251.0,38514.0,40861.0,39510.0,40084.0,39945.0,37822.0,26169.0,39045.0,43247.0,43111.0,38152.0,37297,40019,38833,41386,40711,39910,34889,26643,42344,44550,44965,38984,42736,44486,50059,40342,47589,47931,41257,30486,46447,55308,52891,43380,50184,49282,46706,50597,54442,51557,46286,32776,51584,62302,58306,49261,56262.0,56986.0,59461,49283,50262,47622,43913,27540,44519,53803,49666,42603,48078,50647,22990,4677,9208,20172,22404,15379,23114,24115,24418,23023,20407,21789,25712,24858,25717,26208,23395,16790,29448,29892,31845,26121,25261,29396,34587,30481,35232,35991,30759,23612,40317,42625,41624,32106,37080.0,39301.0,45481.0,40131.0,43818.0,42800.0,36565.0,26924.0,43429.0,48572.0,46105.0,39358.0,42235.0,44568.0,42370.0,48161.0,44166.0,42940.0,37616.0,25233.0,42739.0,50539.0,47100.0,40393.0,41170,43725,45360,38804,41258,42364,34884,23924,46773
150,751,Estadio Metropolitano,A,14920.0,14845.0,15830.0,15503.0,16144.0,16023.0,15232.0,10434.0,16078.0,17013.0,16844.0,15211.0,14786,14371,13397,15207,14980,14434,11392,9449,15473,15738,15684,14976,18705,19532,18273,16089,18329,18231,16628,14581,97771,87072,82199,71984,97561,90050,88949,111853,88447,79092,105336,85133,90756,85556,101621,76817,75953.0,89451.0,82476,90826,58503,120584,104109,38554,99042,88931,64000,87512,67539,90921,32273,4652,7758,15565,17621,13618,19041,19280,19153,19705,19917,19222,31303,41339,49185,47840,46370,38844,48813,86691,64098,43668,52976,84577,51251,100134,83625,84023,32787,41365,82681,99002,63843,45203,65918.0,66261.0,89065.0,87786.0,90142.0,95550.0,101791.0,49759.0,57449.0,106852.0,84839.0,102991.0,98837.0,78021.0,109595.0,103871.0,84891.0,143498.0,90447.0,65621.0,91263.0,87291.0,70243.0,89813.0,93388,89267,100977,91578,118504,122943,141434,49418,100688
151,754,Barrio del Puerto,B1,43256.0,44413.0,47342.0,45691.0,48132.0,45866.0,39582.0,24662.0,45355.0,53036.0,51470.0,46180.0,44784,47770,46245,50082,48483,44876,35884,26911,46872,51228,51732,49875,53521,52916,59654,48801,56341,53800,40877,28280,58881,67834,66804,58217,66671,63524,65140,67063,68140,29241,0,0,30169,68358,68119,58985,64163.0,63751.0,65672,61014,62965,63802,53861,32447,64043,76295,70114,64272,69046,70490,31449,5855,12736,27466,32164,22611,36895,35612,39170,37938,41860,38186,44904,42858,45329,46403,35510,25147,48045,59703,58906,50666,50035,57209,64072,57801,63320,60062,43455,31178,61994,68563,64522,53708,61954.0,62946.0,72836.0,63620.0,70762.0,67082.0,54018.0,39744.0,68487.0,78324.0,81857.0,79282.0,83407.0,80084.0,77343.0,85982.0,80841.0,74497.0,66798.0,81620.0,126166.0,143764.0,124283.0,116989.0,121279,120205,128607,110741,112761,108845,96510,64121,121255
152,755,Coslada Central,B1,125051.0,135400.0,142332.0,134981.0,140025.0,134595.0,117708.0,79041.0,133650.0,161284.0,156770.0,126284.0,121423,131903,127286,135588,133591,123475,102396,77235,126995,140014,144731,143186,152406,158626,176428,148168,170977,165154,135582,101107,174837,199763,197066,173436,191259,186595,185105,191958,205354,91336,0,0,86493,200408,198980,175699,187096.0,189687.0,197605,177853,184577,183421,159279,105047,180110,212467,197929,178943,188229,193558,91385,21829,40180,80982,96019,74460,101458,107342,107172,106329,105700,101979,121095,116900,124539,127590,104643,77142,121152,143226,151085,134025,126955,145467,165398,150082,165486,157759,123467,99790,152125,169696,166062,146102,154643.0,156793.0,178295.0,156122.0,172681.0,169427.0,145901.0,110890.0,164434.0,187127.0,189707.0,181128.0,190447.0,185078.0,180938.0,196861.0,183550.0,177745.0,129949.0,,,,,,0,0,0,0,0,0,0,0,0
153,756,La Rambla,B1,73758.0,76621.0,80877.0,77787.0,81244.0,77441.0,67240.0,43228.0,75039.0,88720.0,106173.0,136589.0,128784,139017,131735,131159,123676,112706,92551,68775,113162,123019,122223,93236,92526,93079,99541,85040,97508,91919,72112,53338,90298,105132,103115,93732,100856,96739,97085,100233,105528,47325,0,0,46172,101255,98895,91629,96071.0,94850.0,100116,88904,94972,90942,79047,52026,90642,108755,103459,95091,100877,99797,46120,9679,18668,41498,48995,36265,52533,54387,53852,56108,61976,54571,63931,61469,65973,67467,81013,73136,108857,81283,83846,75782,71506,79526,91515,81145,91603,85337,66762,52501,88875,92068,91593,80456,87635.0,88306.0,99609.0,86061.0,96536.0,91935.0,76005.0,57965.0,87706.0,98190.0,105331.0,100806.0,103621.0,101209.0,97082.0,106966.0,103301.0,95241.0,68747.0,,,,,,0,0,0,0,0,0,0,0,0
154,757,San Fernando,B1,54658.0,55172.0,58448.0,55937.0,59289.0,57009.0,51870.0,36118.0,56070.0,68175.0,43642.0,,0,0,0,16257,19161,16772,14844,11822,17615,19058,19073,42622,49209,51496,58631,52252,60917,60175,50220,37964,61072,69938,69954,66703,70972,68741,69837,71291,79798,34792,0,0,31730,75357,76272,70493,73040.0,71659.0,77577,68151,72319,70367,60714,42276,66596,78893,75256,72027,75849,75385,35149,8511,16441,35656,41633,31387,41697,42932,43995,44560,50044,42116,49981,48022,53079,53906,16707,0,8152,52742,56549,53344,49672,54612,65560,59935,67141,65995,54065,46077,74707,95891,98296,87421,93552.0,93196.0,105898.0,94314.0,104572.0,100873.0,82991.0,63799.0,95307.0,107980.0,113064.0,109210.0,112715.0,112191.0,106517.0,117017.0,112684.0,106779.0,77123.0,,,,,,0,0,0,0,0,0,0,0,0
155,758,Jarama,B1,31449.0,36160.0,37803.0,36715.0,37697.0,32224.0,25135.0,16227.0,32138.0,37215.0,24208.0,,0,0,0,0,0,0,0,0,0,0,0,25066,28875,30291,34448,31411,43206,34582,26142,18806,37811,43181,41731,36437,40268,39751,38875,41064,47894,18683,0,0,19770,43639,43867,37412,39652.0,41052.0,42447,37949,42019,41143,31165,20801,40212,47089,42570,37890,41075,42759,17634,2685,5163,13922,17476,13118,20816,22331,22732,21926,20035,21195,25461,24807,26744,27404,7835,0,5144,33218,33479,28721,28593,33612,36922,34273,44130,34345,25317,14528,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
156,759,Henares,B1,27510.0,28073.0,29440.0,28229.0,29082.0,28344.0,24413.0,15458.0,27973.0,35200.0,22664.0,,0,0,0,0,0,0,0,0,0,0,0,21528,26659,28348,30728,25387,29982,29616,23778,17387,33788,38110,37734,33361,36261,35657,34886,36614,38781,17626,0,0,17549,40439,40334,35070,37555.0,37467.0,38511,34230,36273,34733,28333,18976,35075,43418,40827,36194,38667,46414,21304,5368,7914,16017,17289,13058,19385,20708,20928,20577,22011,19813,23891,23136,24924,25565,7883,0,4661,28394,30747,27593,26724,30120,35534,30792,33729,32745,24238,13951,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
157,760,Hospital del Henares,B1,15524.0,16709.0,16856.0,16355.0,17087.0,16068.0,14540.0,10188.0,15947.0,16756.0,11823.0,,0,0,0,0,0,0,0,0,0,0,0,12335,15437,15745,17302,14307,16337,16017,12292,10635,15058,18467,19510,15640,18304,18139,18219,19625,18712,8942,0,0,8634,19096,19416,15395,18516.0,18789.0,19572,17714,17755,17458,16165,10555,16329,19275,19312,16584,19431,2203,0,0,0,912,7621,6682,8111,8765,8706,8090,13023,8335,9690,10313,12168,12002,3758,0,2083,11994,13568,12655,13092,13776,16450,14108,15413,16031,13169,7691,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
158,802,Colombia,A,342454.0,349416.0,368935.0,349141.0,349484.0,343575.0,285404.0,173921.0,337274.0,391186.0,374413.0,348969.0,330914,366958,346039,375290,355089,344904,270586,182081,349849,377127,382051,356445,345176,281427,305615,288736,357066,349053,282971,189953,342743,395319,389303,345639,375180,379707,369365,391271,381077,368719,306215,192900,354662,422470,399427,354948,388512.0,386966.0,413124,368094,382266,362544,314552,194927,371270,436983,407910,360628,397763,409240,176542,31599,66847,152035,174966,117057,196635,208103,214686,205669,205026,210852,239862,230549,239508,251188,204195,202369,277591,306184,314717,265023,253543,361485,484899,404890,432560,305143,237863,163984,334001,355728,357707,313551,342089.0,350271.0,389738.0,320053.0,355819.0,347046.0,269432.0,240837.0,363120.0,387765.0,378448.0,327978.0,361867.0,384289.0,348599.0,396531.0,362310.0,343302.0,289043.0,181571.0,361089.0,423610.0,391425.0,352473.0,369017,376766,405442,346732,366836,350965,286440,176879,369504
159,803,Pinar del Rey,A,121794.0,123281.0,131267.0,126912.0,130108.0,125658.0,110262.0,73437.0,123725.0,142406.0,138448.0,130094.0,126467,138817,130658,139487,133619,131400,105077,79771,128383,141247,142212,132048,107259,0,0,65909,130185,131862,106936,80302,125903,144405,141471,126924,140868,140548,140874,148701,148580,145594,124214,88660,138061,158705,149542,138735,147981.0,147531.0,158699,141733,149837,144568,128099,89003,141000,164607,156294,140718,181490,202242,87489,15391,30530,66150,77186,56430,80054,82794,85570,81550,79796,80570,90708,87878,90925,93266,79469,57500,96945,109056,111480,98012,92921,44968,0,0,11579,103915,88871,71696,118272,126593,130496,121366,129442.0,131873.0,144798.0,124043.0,135796.0,134347.0,110376.0,81272.0,127354.0,144135.0,141901.0,129878.0,137127.0,143607.0,135997.0,151703.0,145137.0,138602.0,120951.0,86827.0,138815.0,161450.0,154689.0,146529.0,147247,146276,156382,138891,147179,143444,119857,86099,142412
160,805,Feria de Madrid,A,189084.0,185704.0,198521.0,166971.0,157904.0,165538.0,114167.0,80218.0,154745.0,241479.0,196391.0,142519.0,174709,207043,185681,199664,166043,163808,112176,84659,179209,191123,172309,142640,160729,0,0,104673,147073,176270,108605,86003,190460,190037,205619,179134,258373,228842,212078,215485,176289,160394,195304,90825,195901,264371,223383,211804,312588.0,234305.0,260454,194272,193893,198701,159725,97370,220429,283275,208184,255077,254613,252727,99200,14094,14450,32319,41573,32470,41107,37198,38609,34983,36052,38895,57661,69735,81413,89130,73436,46803,97463,121983,127196,87322,84426,95757,109697,81312,68234,91768,131153,53543,145921,157918,141981,98844,162313.0,157251.0,174463.0,150801.0,129882.0,122116.0,84806.0,60445.0,143792.0,208351.0,157409.0,135084.0,218193.0,212512.0,213562.0,204121.0,135072.0,145152.0,94389.0,66344.0,167673.0,193680.0,171477.0,136870.0,207575,166075,207884,186283,131910,125490,87296,93328,161678
161,806,Aeropuerto T1-T2-T3,A,187470.0,174010.0,200809.0,221274.0,226330.0,209504.0,205179.0,197499.0,220480.0,230578.0,212375.0,208312.0,190713,198151,216320,211175,220957,210063,205627,199129,219032,232830,223316,219321,170186,0,0,135694,229103,235010,215616,211360,233819,242183,239694,224866,221732,218834,240404,252028,254606,237477,245057,225959,248853,260523,245627,228590,262172.0,240359.0,260327,251003,265790,251878,233431,224834,250262,259277,239899,231235,228286,223164,92510,2859,3081,5138,35807,38732,29314,16318,20323,17885,26204,13389,15730,19127,26343,40868,84885,94176,106311,123444,139993,127430,113753,119315,128535,133692,146935,170367,166972,165763,187855,203545,193250,182491,199355.0,190918.0,212486.0,211899.0,210883.0,200909.0,191850.0,186390.0,201466.0,212253.0,198754.0,198030.0,203056.0,207073.0,223885.0,234240.0,240132.0,219674.0,218664.0,206968.0,223888.0,230424.0,226561.0,220052.0,215775,211756,240620,226594,238597,222393,210135,204020,222611
162,807,Barajas,A,140283.0,142303.0,154827.0,148934.0,153283.0,150153.0,137000.0,108966.0,160560.0,171738.0,160349.0,154846.0,145488,154128,154015,160636,157335,156380,134776,109154,155393,169658,161733,152435,119782,0,0,82349,149973,155667,149698,119058,156597,175798,167034,158249,161560,157203,163397,169853,173709,170060,155667,118708,166344,191849,181423,173779,181071.0,172889.0,187709,170739,179329,174766,163092,124053,172706,200076,184181,172361,172849,173817,79554,14936,29311,64671,83380,67531,85447,88511,89562,88894,82553,85719,100838,92987,103516,110663,102594,82331,125624,140749,142519,128087,114342,110811,113294,100637,110817,135089,124743,103922,157610,170341,167246,156099,160380.0,162998.0,183434.0,162792.0,173708.0,173825.0,151452.0,121250.0,175776.0,192598.0,183827.0,173027.0,174347.0,184812.0,178586.0,195378.0,187969.0,181160.0,166478.0,131105.0,189683.0,217864.0,204577.0,193585.0,190092,192842,204129,189344,199075,191850,174470,136615,202338
